DATE,OPERATING_SYSTEM,DEVICE_TYPE,MARKETING_CHANNEL,PAYMENT_METHOD,PRODUCT_NAME,SOURCE_TABLE,SE%,ORDER_PER_CART,UPGRADES,CART_ABANDON,CHECKOUTS,USERS,TIME_SPENT_PER_VISIT,MV,ATC%,VISITS,UNITS,REVENUE,CVR%,CRASHES,LAUNCHES,QV%,ATC,MV%,SITE_SEARCH,INSTALLS,UNIQUE_VISITORS,ORDERS,QV,PRODUCT_VIEWS,AOV
2023-05-30 21:00:00.000,Windows,Mobile Phone,QR code,Credit Card,S4,app_data_source_3,9.92,4.84,25.02,130.8,225.19,3674.82,4.83,144.87,66.12,2907.8,492.54,892.85,18.55,40.25,200.98,58.66,464.41,61.16,250.08,183.48,2911.34,282.49,751.83,4396.39,3.160642855
2025-04-01 12:00:00.000,Linux,Set-top Box,Other Links,Credit Card,F5,app_data_source_3,45.44,4.88,76.3,123.89,50.53,4035.46,12.48,596.51,62.55,3944.38,462.5,4506.67,52.26,46.03,626.57,58.02,278.23,15.83,25.21,203.09,1371.18,250.84,889.73,3756.32,17.966313188
2024-06-29 10:00:00.000,Windows,Tablet,Other Links,Bank Transfer,F5,app_data_source_3,70.64,6.99,60.84,9.98,28.82,3116.16,4.03,28.9,8.1,98.75,487.43,4029.85,68.06,27.01,600.22,82.38,188.19,0.66,386.56,414.79,1814.48,49.01,663.32,9957.49,82.225056111
2024-01-19 23:00:00.000,macOS,Television,Paid Search,Credit Card,F1,app_data_source_3,28.55,5.61,80.77,16.71,134.61,3707.09,3.65,449.04,2.67,1909.08,340.62,708.61,52.37,17.66,212.61,12.63,9.61,59.82,421.73,110.95,145.95,209.25,399.76,5224.69,3.386427718
2023-03-26 17:00:00.000,Windows,Television,Display,GPay,S4,app_data_source_3,86.14,1.36,17.17,86.52,164.81,901.53,3.8,826.03,41.16,304.23,367.29,3860.94,39.22,47.04,923.71,4.87,185.12,85.28,241.84,342.53,1589.39,53.1,216.11,6418.42,72.710734463
2023-09-09 13:00:00.000,iOS,Television,Video,Rupay,S1,app_data_source_2,68.46,4.15,12.08,112.6,88.6,1141.18,18.62,394.34,56.54,3089.06,273.02,1704.96,27.38,36.75,824.17,6.98,303.61,56.75,387.25,419.34,678.65,169.45,134.35,254.28,10.061729124
2025-03-16 01:00:00.000,macOS,Mobile Phone,Display,Credit Card,S1,app_data_source_1,0.55,6.42,62.63,5.15,151.17,2050.96,17.51,382.18,40.08,1546.6,5.24,1043.71,16.45,15.93,266.95,40.36,381.95,82.45,177.36,424.46,457.02,290.54,61.02,5646.43,3.592310869
2024-11-23 00:00:00.000,Android,Other,Social Media Campaigns,Debit Card,F5,app_data_source_1,16.34,6.38,46.57,31.77,295.02,3722.45,8.7,703.59,73.84,247.46,247.5,2493.24,23.73,24.45,379.27,18.63,310.28,5.32,343.42,276.47,2726,113.06,842.46,6253.19,22.052361578
2024-03-20 02:00:00.000,iOS,Tablet,Other Links,GPay,S1,app_data_source_3,31.82,0.21,4.31,132.29,29.06,700.44,8.46,455.48,19.37,3321.51,330.08,568.35,39.99,48.26,708.42,82.65,232.23,13.76,228.22,491.58,2592.08,99,515.2,774.2,5.740909091
2023-05-17 12:00:00.000,Windows,Set-top Box,Social Media Campaigns,Credit Card,F5,app_data_source_1,8.58,0.25,0.1,70.14,9.24,4276.02,9.55,914.72,10.47,3884.46,261.87,4538.24,87.8,41.21,845.1,11.3,289.49,38.38,271.37,362.82,1942.21,116.49,94.88,6396.41,38.958193836
2023-08-18 20:00:00.000,Windows,Set-top Box,Video,Credit Card,S4,app_data_source_3,28.49,2.51,50.64,10.53,134.13,4105.93,6.82,670.43,72.21,2375.06,356.27,586.35,75.17,19.6,564.69,18.75,140.56,92.45,97.59,251.88,1714.61,10.2,966.84,3718.8,57.485294118
2024-09-21 13:00:00.000,Android,Television,Social Media Campaigns,Rupay,S3,app_data_source_1,42.77,2.63,82.61,100.44,276.93,3695.28,6.67,544.78,43.56,199.27,484.72,2375.75,38.78,41.98,515.39,21.38,494.15,83.26,486.12,182.29,817.49,292.47,738.87,4639.15,8.123055356
2024-10-16 14:00:00.000,Android,Television,QR code,Bank Transfer,F1,app_data_source_3,98.08,0.8,23.11,34.31,272.76,327.59,11.3,267.64,21.48,4406.52,178.27,157.65,41.11,19.57,974.57,23.13,447.5,6.25,441.52,268.06,2928.53,217.67,221.61,5984.39,0.7242614968
2025-05-07 13:00:00.000,macOS,Set-top Box,Gen AI Search,Rupay,F1,app_data_source_3,52.27,0.64,35.63,139.59,220.16,2590.87,1.94,228.97,20.77,489.31,431.97,2506.3,63.4,31.44,706.08,43.19,138.88,55.49,230.01,321.06,397.14,126.62,559.46,955.19,19.793871426
2024-03-14 11:00:00.000,macOS,Set-top Box,QR code,GPay,S4,app_data_source_3,23.31,6.36,25.55,146.13,87.69,2452.55,5.75,261.02,81.92,3749.84,464.1,4372.57,53.91,32.63,682.47,18.23,109.46,72.21,109.74,155.62,1737.58,137.55,211.34,6376.31,31.788949473
2025-04-02 19:00:00.000,macOS,Other,QR code,Rupay,F1,app_data_source_1,37.74,3.52,8.14,139.59,266.65,2619.53,14.27,77.23,1.08,827.75,339.37,3036.58,17.51,9.88,26.8,92.03,334.34,35.33,251.7,287.11,1252.92,298.27,740.5,7890.87,10.1806417
2023-04-04 03:00:00.000,Linux,Tablet,Social Media Campaigns,Debit Card,S3,app_data_source_3,73.77,8.53,81.22,145.23,247.93,4152.93,2.71,97.89,86.25,3833.04,161.29,2312.59,96.92,22.27,363.97,28.16,235.86,66.98,23.99,288.7,2925.29,34.03,858.72,9081.75,67.957390538
2023-05-21 17:00:00.000,iOS,Other,Display,Rupay,S4,app_data_source_2,46.2,2.85,79.15,78.41,91.82,1573.51,14.88,232.63,5.17,4725.17,492.28,1536.15,4.14,48.93,154.32,32.31,85.3,42.99,98.53,164.9,1704.43,279.98,326.71,8346.93,5.486641903
2023-12-16 05:00:00.000,iOS,Other,Social Media Campaigns,Debit Card,F1,app_data_source_2,37.67,0.01,75.48,104.77,185.29,3987.1,4.99,584.67,37.05,762.72,219.54,2915.34,61.31,7.87,229.28,32.76,489.08,26.25,305.55,209.3,1922.24,94.4,108.44,3927.99,30.882838983
2024-07-16 00:00:00.000,iOS,Other,Social Network Referrals,GPay,F2,app_data_source_1,55.64,1.47,12.95,42.68,120.07,1164.95,6.63,528.75,40.23,2291.49,467.35,3046.82,35,23.68,971.23,36.2,72.81,44.23,418.88,445.45,175.66,153.29,255.25,6228.85,19.876182399
2025-02-22 04:00:00.000,Android,Television,Paid Search,Rupay,F2,app_data_source_1,19.32,6.04,73.93,13.35,28.66,3109.49,7.74,514.07,40.26,1583.84,328.46,3284.25,55.47,43.72,644.18,89.08,198.05,20.43,0.44,249.06,157.05,66.38,243.65,8126.1,49.476498945
2024-04-05 19:00:00.000,macOS,Mobile Phone,Social Network Referrals,Bank Transfer,F5,app_data_source_2,57.05,5.62,30.89,119.24,175.43,1084.25,19.03,536.82,95.48,3724.15,274.63,2767.41,38.99,22.09,535.44,24.79,251.8,3.65,329.66,35.39,1611.24,123.86,353.72,846.21,22.343048603
2024-12-08 00:00:00.000,Android,Television,Gen AI Search,Rupay,S1,app_data_source_2,33.03,6.08,10.3,9.37,241.29,1398.45,4.05,45.81,6.31,4139.18,256.16,3172.6,95.91,16.56,15.74,52.53,379.89,46.87,93.02,70.61,1813.73,31.47,638.79,4140,100.813473149
2025-02-11 22:00:00.000,macOS,Other,QR code,Credit Card,S4,app_data_source_3,2.69,2.31,24.85,101.14,59.38,1703.39,12.4,636.45,14.13,335.6,72.05,1982,91.72,39.34,414.94,30.12,349.71,64.01,427.69,319.9,1651.96,167.73,765.23,9236.34,11.816610028
2024-11-08 22:00:00.000,Windows,Other,Gen AI Search,Bank Transfer,F3,app_data_source_2,49.64,6.12,46,22.27,122.51,541.7,7.66,797.02,61.87,2726.31,26.55,3156.19,17.6,1.7,735.46,73.85,391.51,72.36,325.21,290.23,1420.12,256.92,466.26,8433.49,12.284718979
2025-07-20 05:00:00.000,macOS,Set-top Box,Paid Search,GPay,F5,app_data_source_1,96.1,6.65,8.85,57.76,273.2,4964.32,14.1,519.29,92.84,1816.72,449.45,1893.71,3.61,43.72,436.32,40.02,79.09,12.07,454.98,157.83,970.7,272.87,469.91,4592.29,6.939971415
2023-06-08 21:00:00.000,Windows,Other,Paid Search,Rupay,F1,app_data_source_2,90.41,0.4,74.91,76.78,274.28,4364.93,5.22,506.5,61.32,4053.67,245.8,3684.27,79.13,29.96,41.81,23.62,172.51,95.01,81.4,331.13,1028.08,15.11,33.36,3724.57,243.829913964
2024-05-09 18:00:00.000,iOS,Set-top Box,QR code,Credit Card,S2,app_data_source_3,29.15,2.84,99.86,92.77,242.01,2690.85,7.14,824.75,9.62,2668.7,173.47,1832.77,94.28,43.38,691.89,91.35,25.41,81.21,474.03,268.39,67.9,67.87,423.58,8049.44,27.004125534
2024-11-08 19:00:00.000,Linux,Other,Paid Search,Credit Card,F2,app_data_source_2,27.7,9.91,98.23,80.86,195.29,3121.88,10.83,817.43,44.71,822.66,348.53,3140.19,68.44,28.49,26.64,93.76,400.77,42.37,304.12,64.59,1590.77,198.78,405.35,8845.48,15.797313613
2025-07-16 10:00:00.000,iOS,Other,Social Network Referrals,Rupay,F2,app_data_source_3,87.68,2.62,54.55,51.29,96.35,3516.45,14.94,311.92,80.75,921.4,387.51,754.47,90.17,20.24,134.73,69.35,96.17,38.32,257,287.25,904.23,191.67,989.52,7476.31,3.93629676
2024-11-12 09:00:00.000,iOS,Set-top Box,Paid Search,Bank Transfer,F5,app_data_source_3,39.97,8.8,92.57,103.59,139.53,3694.38,10.57,628.08,16.31,3183.57,135.35,1812.49,34.52,14.93,868.17,64.37,265.55,26.93,97.55,259.55,185.19,130.18,942.55,4319.7,13.922952835
2025-06-18 06:00:00.000,Linux,Tablet,Other Links,Bank Transfer,S3,app_data_source_2,71.32,6.58,8.01,88.32,34.64,691.23,5.38,459.5,5.02,4739.09,392.74,3439.34,12.96,34.5,815.43,61.24,343.48,3.63,110.72,303.02,2464.11,70.38,784.43,5274.41,48.868144359
2025-03-26 22:00:00.000,iOS,Set-top Box,Gen AI Search,Debit Card,S1,app_data_source_1,29.97,7.69,19.52,95.77,236.66,4335.73,3.8,533.67,54.19,2381.13,334.76,4642.79,78.66,42.75,742.31,66.29,59.92,62.91,160.21,158.42,1428.93,141.64,120.84,5424.24,32.778805422
2024-12-30 07:00:00.000,macOS,Mobile Phone,Video,Credit Card,S3,app_data_source_1,94.52,1.42,44.65,40.72,225.96,2695.41,6.37,202.82,20.23,3938.23,128.81,4140.32,11.64,20.6,762.59,54.09,333.1,85.97,132.42,222.27,2131.61,35.97,348.1,4059.13,115.104809564
2023-06-21 00:00:00.000,iOS,Television,QR code,Rupay,S3,app_data_source_2,66.27,8.61,3.66,116.36,220.18,2765.44,8.19,562.88,34.02,852.01,342.51,2320.08,94.65,24.41,423.46,31.13,344.71,54.97,387.49,318.67,192.49,120.76,575.05,3153.55,19.212321961
2023-04-16 11:00:00.000,Android,Tablet,Display,Debit Card,S1,app_data_source_1,96.59,5.33,72.79,110.28,240.04,2643.5,9.36,895.08,68.37,458.67,337.11,1603.41,65.76,40.4,486.71,90.7,65.6,20.41,128.85,266.81,1568.47,210.65,548.99,3097.61,7.611725611
2024-10-31 16:00:00.000,iOS,Set-top Box,QR code,Debit Card,S1,app_data_source_2,55.84,6.16,62.88,84.25,235.97,2185.92,15.65,922.09,82.39,2373.68,56.55,2811.6,41.78,39.68,42.69,25.74,371.78,98.75,91.15,192.24,2542.89,245.44,636.04,4664.91,11.455345502
2024-12-21 05:00:00.000,Linux,Tablet,Video,Credit Card,F1,app_data_source_1,88.21,8.62,88.85,109.41,51.49,4506.83,4.46,499.16,84.84,4917.37,401.56,4839.56,80.39,38,612.71,23.32,323.01,81.62,269.15,268.71,1811.39,291.77,476.99,6646.85,16.586900641
2025-02-08 04:00:00.000,Linux,Tablet,Display,GPay,F2,app_data_source_3,28.66,0.94,6.14,148.28,133.23,1117.87,12.04,645.66,27.87,4070.02,184.06,3871.25,2.28,29.74,455.91,2.1,381.6,52.2,337.54,417.56,2347.53,176.03,104.65,2539.35,21.991990002
2023-06-10 05:00:00.000,iOS,Television,Video,GPay,F1,app_data_source_2,33.68,8.35,41.06,147.24,54.58,1909.27,2.72,470.11,95.89,2432.46,249.75,3665.36,69.4,14.57,216.86,4.15,84.57,48.45,429.24,450.6,1406.13,180.5,587.71,7044.54,20.306703601
2024-04-19 09:00:00.000,Linux,Set-top Box,Video,GPay,S3,app_data_source_3,79.71,9.85,60.27,80.66,219.5,4617.08,4.13,767.79,6.52,1500.29,386.47,3433.5,57.31,28.49,740.76,91.84,5.86,60.65,344.78,352.93,887.25,279.28,379.13,1772.73,12.294113435
2023-02-25 15:00:00.000,Linux,Mobile Phone,Social Network Referrals,Credit Card,S1,app_data_source_3,76.19,6.39,78.04,51.94,181.11,3484.52,13.05,843.74,87.04,2608.09,248.39,1967.12,35.61,17.13,998.44,17.85,197.02,56.17,291.23,92.15,1605.01,146.27,12.15,194.34,13.448554044
2024-07-15 14:00:00.000,Android,Television,Social Network Referrals,Credit Card,S4,app_data_source_2,40.81,2.01,28.63,134.07,95.97,3601.34,8.39,407.93,83.39,2902.96,128.79,4287.77,44.02,47.82,932.3,68.18,155.8,48.41,434.97,208.15,100.02,291,652.34,1441.69,14.734604811
2024-06-27 15:00:00.000,iOS,Other,QR code,Debit Card,S3,app_data_source_2,31.37,2.32,61.58,84.41,174.03,3128.86,7.92,49.12,48.71,4718.5,267.5,3433.77,91.55,6.03,533.64,55.5,300.73,73.54,365.63,473.31,2274.91,188.2,989.3,1224.9,18.245324123
2023-11-16 17:00:00.000,Linux,Set-top Box,Push Notification,Credit Card,S1,app_data_source_3,23.99,6.62,53.71,34.9,274.48,1939.32,1.71,164.96,58.3,344.33,176.21,1352.95,90.67,7.41,207.76,12.87,336.18,4.3,114.87,201.36,1355.17,118.93,226.35,3975.19,11.376019507
2023-05-21 18:00:00.000,Windows,Mobile Phone,Social Media Campaigns,Credit Card,S2,app_data_source_2,3.37,4.13,99.01,47.64,214.92,1029.78,16.83,927.67,38.56,2500.24,65.23,2520.07,13.37,43.73,151.03,1.23,55.23,40.7,20.27,136.97,670.74,80.9,755.75,3206.63,31.150432633
2024-05-24 02:00:00.000,Android,Tablet,Paid Search,Rupay,S2,app_data_source_1,44.5,0.02,83.83,98.29,232.38,1423.73,17.55,625.69,79.54,4056.36,209.54,2595.43,90.95,34.4,69.19,66.38,171.37,31.34,366.23,135.46,2184.02,283.09,46,8670.26,9.168215055
2023-01-15 12:00:00.000,Linux,Television,Display,Rupay,F1,app_data_source_3,44.63,2.79,76.57,32.93,195.54,4105.27,4.44,619.29,57.32,410.38,464.58,1501.71,30.32,19.67,227.13,58.58,302.08,28.83,104.71,92.85,1702.43,259.88,776.21,5610.63,5.778474681
2024-10-20 17:00:00.000,macOS,Other,Social Media Campaigns,Credit Card,S1,app_data_source_3,77.97,6.55,99.08,52.42,265.85,2687.86,14.98,839.55,76.16,4104.7,461.53,4806.66,52.49,10.58,904,33.89,458.22,51.9,224.85,476.18,2469.16,50.13,302.46,8186.19,95.883901855
2024-12-02 15:00:00.000,Linux,Other,Other Links,Bank Transfer,F1,app_data_source_1,70.94,9.09,56.3,126.35,155.39,4617.09,9.75,132.87,44.44,871.91,202.21,1101.2,81.96,26.37,987.88,21.96,314.22,68.07,466.27,352.22,1441.28,278.99,32.36,9479.86,3.947094878
2024-12-03 06:00:00.000,Android,Mobile Phone,Display,Rupay,S3,app_data_source_3,49.69,7.16,47.46,35.66,229.7,1796.35,10.39,569.67,78.35,2895.2,482.86,3186.11,96.35,24.81,730.75,97.82,299.68,86.68,117.44,230.35,2612.91,273.94,690.06,5794.09,11.630685552
2023-12-05 15:00:00.000,iOS,Set-top Box,Gen AI Search,GPay,S1,app_data_source_3,46.12,9.89,88.16,80.6,117.57,1199.59,1.4,711.69,86.37,1925,470.07,2183.87,72.39,30.8,451.93,67.59,476.03,97.98,103.46,309.34,597.49,270.3,296.98,5152.89,8.079430263
2024-10-23 14:00:00.000,Android,Other,Display,Bank Transfer,S1,app_data_source_3,53.56,8.8,2.98,124.17,129.76,3861.19,8.45,396.1,0.22,3520.26,452.73,3881.86,85.47,29.51,536.92,82.39,407.47,93.87,170.95,186.76,2128.52,38.88,664.71,3640.84,99.842078189
2023-01-15 18:00:00.000,Android,Mobile Phone,Push Notification,GPay,F2,app_data_source_1,50.47,5,14.25,115.98,54.01,2018.8,9.2,188.74,65.32,3617.03,21.84,4998.74,74.45,33.85,352.3,93.06,164.65,80.66,408.1,273.06,2755.5,199.72,403.33,7648.46,25.028740236
2024-12-27 05:00:00.000,Android,Set-top Box,QR code,GPay,S3,app_data_source_1,53.16,4.43,60.19,118.75,175.84,1835.82,16.69,794.81,29.95,1496.26,180.57,143.91,22.75,49.77,93.81,53.16,369.46,16.12,430.68,43.48,1317.08,263.87,95.83,6711.62,0.5453821958
2023-04-25 14:00:00.000,macOS,Television,Push Notification,Credit Card,F2,app_data_source_1,26.66,5.32,20.19,41.09,181.55,2624.58,15.41,690.41,57.5,2285.1,173.49,1865.24,61.48,33.76,110.89,91.63,249.33,74.85,80.27,143.89,320.53,257.01,855.8,1432.4,7.257460799
2025-09-07 05:00:00.000,Linux,Mobile Phone,Push Notification,Rupay,F1,app_data_source_2,46.53,4.46,68.14,80.67,167.48,2770.74,6.01,125.41,53.7,3133.84,11.3,3847.36,91.06,9.05,197.16,87.69,352.46,46.18,475.24,61.06,1591.79,81.97,757.82,6130.37,46.936196169
2024-08-28 10:00:00.000,macOS,Tablet,Gen AI Search,Rupay,S3,app_data_source_1,97.74,5.22,68.67,97.47,298.47,3094.71,4.9,331.84,1.64,4637.11,341.8,2046.79,90.37,5.96,729.16,62.59,299.05,51.67,91.48,490.08,1722.35,258.29,932.66,2325.17,7.924387317
2023-02-06 17:00:00.000,iOS,Other,Push Notification,Credit Card,S4,app_data_source_1,71.64,9.51,83.39,0.89,265.35,2464.16,5.94,804.64,8.66,3466.2,469.97,1140.22,99.73,33.29,139.26,71.09,395.46,33.33,138.14,183.4,902.32,138.5,327.03,4238.28,8.232635379
2023-02-28 23:00:00.000,macOS,Mobile Phone,Other Links,GPay,F1,app_data_source_2,90.1,0.66,65.84,27.08,174.58,3873.49,18.89,305.2,49.27,2743.24,190.64,4190.29,18.58,20.31,417.47,6.68,377.63,63.57,330.69,277.74,810.56,138.66,38.69,5158.95,30.219890379
2024-02-18 06:00:00.000,macOS,Television,Social Media Campaigns,Debit Card,S4,app_data_source_1,88.85,6.92,11.98,13.4,39.66,3099.5,19.58,810.13,26.74,4123.41,21.75,678.61,26.1,30.71,543.16,97.87,499.88,49.75,99.02,473.73,1268.07,44.08,755.96,6941.82,15.394963702
2023-12-27 23:00:00.000,Windows,Television,Social Network Referrals,Rupay,S1,app_data_source_3,90.24,4.28,80.23,65.85,280.8,200.84,6.21,716.84,41.51,504.13,219.3,3091.97,12.8,10.51,332.15,66.21,462.23,96.23,100.82,98.26,547.9,13.15,957.1,9579.12,235.130798479
2023-11-14 22:00:00.000,Windows,Other,Video,GPay,S2,app_data_source_2,46.45,7.9,99.01,23.78,83.8,4885.04,2.95,688.47,76.86,3832.56,467.39,4439.91,56.51,42.38,4.12,99.17,206.25,0.2,236.83,32.26,295,64.95,699.52,3745.6,68.358891455
2023-03-04 08:00:00.000,Linux,Television,Push Notification,Bank Transfer,S4,app_data_source_1,4.88,3.19,94.26,13.08,79.65,3476.6,12.18,390.2,0.32,2742.52,475.09,3189.11,54.45,6.14,880.66,48.09,441.73,28.51,370.09,247.57,1448.92,236.39,78.64,4077.39,13.490883709
2023-03-31 11:00:00.000,Windows,Mobile Phone,QR code,Bank Transfer,F3,app_data_source_2,32.62,5.17,30.76,40.06,141.3,873.81,4.31,809.66,58.18,379.58,267.46,602.16,41.29,10.27,280.29,17.74,207.26,77.03,150.83,136.7,861.42,176.88,512.14,2173.74,3.404341927
2023-12-19 18:00:00.000,Linux,Television,Video,Rupay,S2,app_data_source_3,97.91,6.19,78.15,81.12,47.72,3878.87,16.89,170.05,20.77,526.34,346.25,240.27,86.84,10.51,137.64,83.34,376.48,36.77,52.04,43.7,1726.15,186.17,382.67,1397.77,1.290594618
2023-09-02 15:00:00.000,Linux,Set-top Box,Paid Search,Rupay,F3,app_data_source_3,71.68,1.06,44.01,59.67,242.48,493.06,10.12,165.69,22.02,1820.22,144.53,4188.12,39.19,38.17,910.11,45.97,495.42,76.12,450.39,452.95,136.04,67.95,320.83,6699.66,61.635320088
2025-06-27 16:00:00.000,Linux,Tablet,Social Media Campaigns,Bank Transfer,S3,app_data_source_1,66.26,9,88.61,54.17,145.8,4993.99,11.94,862.6,24.55,1603.84,447.81,1863.43,11.81,29.88,957.11,21.8,493.43,22.41,334.31,277.9,2162.21,142.63,57.72,6384.55,13.064783005
2023-07-16 15:00:00.000,Linux,Television,Gen AI Search,GPay,S3,app_data_source_2,1.05,5.41,68.05,130.52,273.58,144.64,17.88,305.87,13.15,2533.03,35.94,275.33,66.73,24.49,439.98,90.29,379.51,29.08,196.97,376.79,825.05,239.92,701.7,4793.37,1.147590864
2025-08-19 00:00:00.000,Android,Other,Push Notification,GPay,F1,app_data_source_2,96.44,0.7,59.42,19.8,288.87,4331.13,19.27,263.74,51.18,1836.6,293.65,4569.08,84,13.44,540.47,16.11,181.71,69.05,305.81,480.06,40.49,175.37,748.92,4953.51,26.053943092
2024-02-16 15:00:00.000,macOS,Television,Gen AI Search,Bank Transfer,F5,app_data_source_1,44.02,5.39,46.22,138.5,185.7,2644.14,9.43,710.13,49.91,976.52,326.37,4244.67,50.69,38.67,28.57,1.41,153.34,25.1,250.74,271.17,2025.61,100.4,582.71,9048.2,42.277589641
2024-03-19 02:00:00.000,Android,Television,QR code,Credit Card,S2,app_data_source_3,48.44,7.21,95.27,34.78,67.8,1478.68,15.39,667.95,67.59,259.92,392.59,2626.8,94.8,37.07,586.87,60.7,425.56,12.71,180.25,128.37,2158.75,247.36,420.06,7517.07,10.619340233
2023-12-17 17:00:00.000,Windows,Set-top Box,Paid Search,GPay,S3,app_data_source_1,4.77,5.34,7.7,139.86,213.47,61.38,13.47,32.78,3.6,3608.96,244.15,3928,39.95,26.43,201.3,54.74,480.78,3.16,141.1,491.47,2354.97,224.73,538.34,1880.02,17.478752281
2024-10-15 15:00:00.000,Linux,Mobile Phone,Social Network Referrals,Debit Card,F3,app_data_source_2,96.51,8.05,72.16,26.91,155.44,895.48,6.84,940.11,20.77,4936.22,18.6,3714.51,34.81,17.26,892.12,61.93,54.67,31.6,223.67,457.13,607.33,193.65,387.01,4406.13,19.181564679
2023-09-11 14:00:00.000,Windows,Television,Social Network Referrals,Bank Transfer,S3,app_data_source_1,48.14,7.17,80.16,7.46,272.95,4429.97,14.41,692.79,39.68,4819.69,438.95,4921.9,46.45,4.35,97.23,25.91,3.03,21.9,68.54,145.21,2872.4,216.36,176.29,7742.8,22.748659641
2024-03-19 03:00:00.000,Windows,Television,Gen AI Search,Debit Card,S3,app_data_source_1,35.7,8.67,92.16,13.9,132.22,262.69,2.95,171.21,20.97,4459.59,398.13,4402.51,47.84,26.23,893.51,17.56,99.42,54.29,473.67,74.85,676.07,176.58,647.35,8616.79,24.932098765
2025-04-07 05:00:00.000,Android,Tablet,Video,Rupay,F3,app_data_source_1,84.54,6.72,61.7,128.8,169.04,2826.72,5.94,270.7,21.05,879.71,83.68,600.67,44.27,3.22,357.12,44.33,356.44,83.92,99.55,463.56,479.33,65.35,115.97,7187.26,9.19158378
2023-06-25 02:00:00.000,iOS,Mobile Phone,Display,Rupay,S1,app_data_source_1,21.21,6.07,97.91,105.69,276.3,2991.7,8.68,895.58,22.45,2126.74,118.96,4346.4,4.89,5.46,463.71,45.79,74.53,87.31,465.84,143.84,411.17,287.17,896.52,2784.41,15.135285719
2024-11-18 22:00:00.000,Android,Other,Video,GPay,S4,app_data_source_1,65.82,1.23,5.77,105.09,38.82,2808.33,12.78,868.29,48.09,1802.88,379.87,3683.35,50.26,36.81,378.02,47.94,259.64,32.11,335.73,133.9,332.34,159.21,130.14,3910.18,23.135167389
2025-07-28 22:00:00.000,macOS,Set-top Box,Push Notification,Rupay,S2,app_data_source_2,92.29,2.31,30.34,57.31,94.01,4787.71,9.05,80.63,64.08,732.94,127.7,690.96,24.3,32.61,306.93,74.06,352.41,84.4,230.78,136.15,1950.95,91.74,984.2,9298.96,7.531720078
2023-04-21 23:00:00.000,macOS,Mobile Phone,Gen AI Search,Rupay,S2,app_data_source_3,32.92,2.24,0.48,110.6,250.55,1082.65,6.29,82.91,60.83,4843.23,488.89,1735.19,76.5,18.64,958.66,54.88,247.7,36.91,239.12,490.09,2930.85,153.28,101.12,1355.32,11.32039405
2024-10-25 04:00:00.000,macOS,Tablet,Social Media Campaigns,Rupay,S1,app_data_source_1,81.49,8.16,22.56,6.24,118.4,4870.09,3.65,127.54,92.8,891.04,234.55,4629.11,33.14,49.77,858.3,25.44,23.32,57.49,322.86,58.24,2610.34,9.14,332.97,9442.09,506.467177243
2024-01-10 09:00:00.000,Windows,Other,Social Media Campaigns,Rupay,F1,app_data_source_2,55.53,0.13,49.26,136.54,294.07,3399.6,1.07,647.68,26.67,3614.81,405.28,1450.28,1.46,15.06,39.46,87.54,222.91,50.48,298.04,419.32,683.31,119.33,607.93,9339.32,12.153523841
2023-03-03 13:00:00.000,Android,Tablet,Video,GPay,F3,app_data_source_1,67.11,9.4,97.53,119.34,148.02,141.81,9,810.35,16.79,4855.5,205.51,4756.83,38.21,16.79,542.76,86.2,483.34,11.65,149.28,69.54,1259.66,81.18,163.23,2114.98,58.596082779
2024-01-29 22:00:00.000,macOS,Mobile Phone,Push Notification,Credit Card,S1,app_data_source_2,62.42,1.9,8.66,76.65,167.23,2407.79,8.29,300.48,93.92,4699.75,354.09,1976.46,69.62,18.12,11.65,22.33,167.02,52.29,169.76,52.97,514.26,71.99,707.17,9716.05,27.454646479
2023-11-10 14:00:00.000,Linux,Set-top Box,Video,Rupay,S1,app_data_source_2,43.47,2.2,72.61,102.15,88.33,1767.23,16.09,773.84,59.85,1511.64,112.43,718.61,37.36,49.52,945.08,92.32,398.9,90.79,383.65,28.89,1224.92,282.63,80.09,6167.07,2.542582175
2024-06-16 11:00:00.000,macOS,Tablet,Push Notification,Rupay,F1,app_data_source_3,63.4,5.95,95.23,86.21,122.12,3146.12,1.78,38.63,37.64,1488.2,187.1,392.67,12.59,11.25,225.63,92.09,237.85,8.35,46.11,337.53,1804.82,165.78,604.58,7508.63,2.368621064
2025-02-09 06:00:00.000,iOS,Set-top Box,Video,Debit Card,S3,app_data_source_3,67.01,9.21,70.33,81.68,39.48,4408.04,1.78,735.16,20.69,799.05,425.46,1618.83,50.64,28.27,586.38,29.68,360.21,8.28,463.86,366.04,296.19,227.85,193.67,4546.11,7.104805793
2024-04-04 18:00:00.000,Linux,Tablet,Display,GPay,F5,app_data_source_2,45.59,0.04,81.41,12.11,129.89,926.04,19.65,651.13,56.54,521.8,431.78,3762.43,18.14,43.91,813.37,83.11,111.26,32.69,320.47,341.24,1866.26,25.58,146.74,1628.07,147.0848319
2025-04-13 09:00:00.000,Windows,Tablet,Video,Debit Card,F3,app_data_source_3,71.2,5.18,62.83,18.03,87.95,4260.02,13.25,217.44,71.15,911.1,259.1,4240.27,54.19,33.07,285.24,75.46,236.07,99.41,261.41,334.23,189.53,229.07,157.02,2583.13,18.510804558
