DATE,DEVICE_TYPE,MARKETING_CHANNEL,PAYMENT_METHOD,PRODUCT_NAME,SE%,ORDER_LAST_TOUCH,CART_ADD_FIRST_TOUCH,CART_ADD_LAST_TOUCH,CART_ADD,TIME_SPENT_PER_VISIT,CHECKOUTS,SITE_SEARCH,MV,MV%,REVENUE,QV%,UNITS,PRODUCT_VIEWS,VISITS,UNIQUE_VISITORS,ATC%,ATC,ORDER_FIRST_TOUCH,ORDER,ORDER%,CART_ABANDON,AOV
2023-05-08 10:00:00.000,Tablet,Paid Search,GPay,S4,73.28,147.37,125.93,54.47,394.01,16.67,284.62,32.81,700.79,80.85,4290.13,87.16,348,3271.78,4842.29,1329.8,44.86,29.76,110.98,36.03,78.64,81.09,119.071051901
2023-05-18 10:00:00.000,Tablet,Social Media Campaigns,Credit Card,F3,29.88,97.7,98.07,99.45,126.83,7.46,222.44,237.48,969.31,48.06,1792.61,2.95,413.91,8077.55,2205.32,1619.05,54.3,32.2,188.95,168.03,82.12,15.33,10.668392549
2023-05-26 09:00:00.000,Tablet,Social Network Referrals,GPay,S1,56.47,61.1,10.1,121.33,365.39,18.32,65.83,199.56,734.7,73.47,4575.71,23.92,250.75,6344.4,1491.96,913.08,16.02,154.61,153.96,189.11,6.12,101.99,24.196023478
2025-01-27 17:00:00.000,Other,Other Links,Rupay,F1,18.81,110.04,87.32,79.5,200.1,1.8,156.76,197.12,763.26,93.94,4541.51,17.14,323.46,5849.14,2731,1491.99,19.37,375.9,6.65,49.36,24.59,71.69,92.007901135
2024-11-23 00:00:00.000,Tablet,Video,Credit Card,S1,59.29,158.28,81.09,69.86,162.58,14.57,251.1,492.89,226.21,88.35,2308.09,53.84,197.27,6373.53,4586.65,2062.62,47.37,278.88,110.64,13.76,12.03,43.28,167.739098837
2023-09-08 07:00:00.000,Mobile Phone,Paid Search,Rupay,F5,81.37,169.31,14.4,28.38,324.6,5.8,291.25,53.59,780.73,43.68,3411.5,69.62,499.91,6756.59,868.09,1717.56,9.14,28.39,10.2,11.16,33.32,136.59,305.689964158
2024-04-09 23:00:00.000,Television,Other Links,GPay,F1,90.27,132.43,41.53,24.8,51.56,9.35,88.5,2.67,82.87,88.93,2805.18,2.55,188.83,5534.31,1240.5,2415.7,44.32,453.22,68.54,82.76,53.13,14.98,33.895360077
2023-08-14 07:00:00.000,Mobile Phone,Paid Search,Debit Card,S1,55.2,112.85,36.09,5.62,355.25,9.74,42.41,126.54,634.07,66.42,3295.92,10.17,11.14,2592.82,3455.26,657.3,46.22,208.13,161.95,162.14,47.27,132.78,20.327618108
2025-03-12 10:00:00.000,Set-top Box,Other Links,GPay,F3,15.16,139.44,42.78,110.55,40.79,9.3,7.35,19.31,909.1,79.64,144.56,50.1,264.38,6073.24,3109.21,171.11,95.82,449.16,124,51.29,67.87,88.33,2.818483135
2025-02-16 12:00:00.000,Other,Video,Rupay,S4,70.21,71.95,54.34,83.47,78.21,15.86,200.26,163.85,891.38,14.85,4781.81,50.34,227.23,5993.77,3433.54,2573.46,49.59,116.1,34.34,65.27,48.48,90.25,73.261988662
2023-05-21 18:00:00.000,Television,Push Notification,GPay,S4,71.42,78.61,36.09,101.33,104.29,19.07,294.25,9.4,149.98,24.03,4171.77,67.61,43.92,5183.09,1291.67,2429.75,19.67,267.29,102.64,125.95,91.33,102.71,33.122429536
2023-01-24 16:00:00.000,Tablet,Gen AI Search,GPay,F2,15.29,114.3,23.63,112.88,385.5,16.43,176.8,103.19,379.45,2.7,4872.57,63.16,399.78,4180.82,2944.09,2134.23,14.09,224.12,4.37,2.61,86.26,29.68,1866.885057471
2023-01-19 05:00:00.000,Other,Video,Bank Transfer,F1,95.38,85.58,38.94,128.83,36.02,12.63,73.98,417.34,960.38,18.81,731.25,25.12,242.33,8338.28,2621.75,1933.5,79.08,200.26,180.74,69.2,76.2,67.48,10.567196532
2023-02-27 04:00:00.000,Mobile Phone,Social Network Referrals,GPay,S2,46.24,192.36,75.22,37.25,61.07,7.61,295.32,199.14,339.91,9.79,1229.59,9.48,209.88,4460.34,1485.47,2348.19,56.39,497.91,119.48,150.5,68.02,97.67,8.170033223
2024-03-05 02:00:00.000,Other,Push Notification,Rupay,S4,11.05,24.87,4.02,77.94,341.14,2.97,142.32,325.43,440.03,31.61,3759.82,87.04,285.03,3434.9,4488.82,1652.67,99.94,96.2,108.54,97.58,58.26,4.85,38.530641525
2025-03-24 14:00:00.000,Mobile Phone,Other Links,Rupay,S1,77.15,188.55,17.54,146.59,191.16,14.42,91.47,173.44,27.33,30.77,1914.91,52.5,251.54,5562.03,1747.26,1507.84,42.07,228.5,94.76,17.44,85.85,25.4,109.799885321
2025-02-12 01:00:00.000,Tablet,Push Notification,Bank Transfer,S3,96.65,159.97,141.58,130.75,337.97,11.96,228.71,206.55,600.22,69.57,2567.85,99.22,416.92,6838.13,2666.09,1497.75,80.26,102.4,13.06,82.47,95.65,76.7,31.13677701
2023-02-12 02:00:00.000,Tablet,Video,Credit Card,S1,77.97,93.91,77.81,101.91,287.19,1.59,58.93,359.55,139.42,47.26,1690.46,36.43,193.42,4667.4,584.59,1568.31,16.68,109.59,95.48,162.77,47.7,95.97,10.385574737
2024-11-07 08:00:00.000,Set-top Box,Gen AI Search,Credit Card,F5,19.64,71.47,137.93,114.79,228.29,5.59,292.96,291.8,266.12,86.41,4088.32,79.63,139.3,8893.97,655.21,2470.68,72.46,499.74,128.92,158.78,18.52,80.09,25.748331024
2025-03-04 13:00:00.000,Other,Other Links,Bank Transfer,F2,56.51,123.98,95.77,99.51,43.75,12.28,158.94,242.41,259.81,7.4,1438.77,34.16,362.75,9940.06,844.68,1292.34,5.71,85.92,20.3,168.52,2.15,28.65,8.537680987
2024-06-22 22:00:00.000,Television,Social Network Referrals,Credit Card,S1,90.05,106.5,104.32,86.8,86.1,8.71,19.29,32.22,424.41,76.91,1374.21,98.26,229.13,5181.06,826.89,686.85,63.74,107.43,27.49,127.53,51.24,129.15,10.775582216
2024-03-13 13:00:00.000,Set-top Box,QR code,Rupay,S1,11.6,158.97,32.33,22.66,49.29,11.65,250.28,202.49,557.59,60.68,3749.12,7.43,129.58,6778.18,2642.58,1101.81,89.94,8.12,193.52,0.67,37.72,87.58,5595.701492537
2025-08-04 11:00:00.000,Other,QR code,Debit Card,F2,61.9,83.99,39.52,133.35,111.32,12.33,265.48,291.48,474.45,20.32,4166.43,85.82,482.56,9205.03,2910.38,909.53,24.48,101.82,186.99,82.77,87.09,101.7,50.337441102
2025-03-05 03:00:00.000,Television,Push Notification,Credit Card,S2,65.16,105.42,18.79,39.55,157.81,12.86,209.9,205.67,590.21,98.72,3487.47,76.11,75.73,8655.62,3182.11,44.09,22.64,182.35,53.42,97.42,27.08,117.39,35.798296038
2024-07-26 17:00:00.000,Set-top Box,QR code,Bank Transfer,S1,61.28,157.41,16.36,101.35,227.21,4.42,121.72,17.5,522.22,12.82,4157.16,58.91,215.16,7131.56,1273.5,1477.78,83.72,46.93,69.5,104.38,70.93,145.3,39.827169956
2025-01-04 04:00:00.000,Other,Paid Search,Debit Card,F1,35.28,188.44,21.27,25.35,369.71,17.98,221.87,409.89,367.5,58.07,3687.17,51.33,177.04,8094.76,4565.69,57.14,31.33,272.98,73.9,150.05,66.54,70.2,24.572942353
2025-02-28 13:00:00.000,Other,Display,Credit Card,F2,6.68,133.61,94.52,132.85,391.12,14.93,251.98,402.45,712.29,3.94,1975.75,51.97,267.18,2747.46,1221.11,2417.98,19.91,410.27,132.38,12.39,91.64,88.82,159.463276836
2023-06-18 04:00:00.000,Tablet,Other Links,GPay,S3,24.87,64.05,25.65,60.95,148,10.95,251.91,254.78,182.26,89.41,2872.82,22.96,135.69,8382.61,4116.97,452.24,5.9,263.57,180.06,91.72,51.07,104.79,31.321631051
2023-11-10 04:00:00.000,Other,QR code,GPay,S4,2.32,123.5,135.99,93.42,191.34,7.96,40.32,347.92,214.42,18.24,3288.13,44.41,165.22,8181.37,2060.13,2411.23,70.96,89.8,61.08,160.16,97.69,143.95,20.530282218
2025-05-17 01:00:00.000,Television,Other Links,Rupay,F5,87.74,146.12,149.94,12.26,188.58,11.35,230.3,201.4,363.82,86.89,610.13,35.45,133.95,5354.65,1059.22,2152.35,61.07,130.97,115.23,11.89,37.66,143.64,51.314550042
2023-09-09 07:00:00.000,Set-top Box,Social Media Campaigns,Debit Card,S4,12.13,53.41,2.09,12.49,136.7,3.63,7.62,288.32,17.21,43.82,740.96,73.39,372.8,298.86,4296.68,2833.83,5.09,0.83,118.48,176.7,96.4,54.24,4.193322015
2024-07-04 11:00:00.000,Set-top Box,Push Notification,GPay,S3,12.52,123.21,16.22,129.63,380.75,12.74,210.32,325.72,662.8,69.18,1160.28,29.59,235.57,9199.59,4518.27,431.05,90.36,490.98,158.57,143.79,57.41,37.21,8.069267682
2024-12-23 21:00:00.000,Mobile Phone,Video,GPay,S1,42.63,13.71,112.76,119.49,2.4,9.5,165,268.46,364.78,54.67,4044.48,26.65,203.18,3970.19,3975.27,66.73,30.75,358.34,149.92,64.77,36.13,22.12,62.443723946
2024-12-02 17:00:00.000,Set-top Box,Video,Debit Card,S2,43.3,11.68,33.12,65.33,270.28,12.44,184.53,27.82,594.5,18.79,949.9,66.21,219.43,7104.51,3599.08,1387.75,55.47,412.08,61.04,26.4,27.07,38.81,35.981060606
2024-12-09 01:00:00.000,Mobile Phone,Social Media Campaigns,Debit Card,S1,10.37,165.37,94.84,114.81,60.03,8.86,96.13,316.95,870.8,68.7,3550.63,25.44,156.88,1550.65,3915.23,2664.82,34.96,205.76,123.72,140.89,41.62,10.18,25.201433743
2025-03-30 07:00:00.000,Other,QR code,Credit Card,F3,56.51,116.77,121.08,3.85,385.3,11.19,121.96,132.38,462.64,63.64,1734.03,51.28,475.02,9251.83,4424.26,878.3,39.08,11.39,103.97,41.13,12.88,36.49,42.159737418
2023-01-13 06:00:00.000,Tablet,Other Links,Rupay,F2,77.95,32.8,78.6,99.22,236.53,17.92,186.76,145.66,495.36,95.89,3703.79,48.06,276.85,1428.03,397.54,1572.96,2.97,471.7,161.39,39.65,55.61,33.8,93.412105927
2025-05-17 21:00:00.000,Mobile Phone,Other Links,Debit Card,S2,88.12,21.44,22.65,120.08,343.84,11.19,163.33,132.28,467.13,91.1,3536.3,86.08,493.96,5564.08,2920.2,1197.51,66.52,46.29,81.22,30.17,5.76,24.59,117.212462711
2024-10-31 21:00:00.000,Tablet,Paid Search,Rupay,S1,18.82,169.83,60.97,130.28,280.4,3.18,54.47,28.5,439.22,73.35,156.13,37.73,428.96,8069.93,1970,969.67,71.65,207.06,112.55,55.3,35.32,87.66,2.823327306
2024-11-02 19:00:00.000,Television,Push Notification,Debit Card,S3,20.1,14.3,47.17,126.13,133.44,12.54,146.15,167.27,641.51,66.92,3197.4,63.8,89.56,1769.65,4239.17,913.12,68.78,115.6,163.11,90.15,82.12,62.76,35.467554077
2023-03-22 08:00:00.000,Mobile Phone,Other Links,Debit Card,F3,34.66,67.58,63.6,52.2,277.9,8.23,64.59,160.61,99.7,49.53,2806.24,43.73,450.54,6725.76,4846.73,471.21,52.62,390.83,114.66,77.95,61.58,22.5,36.000513149
2023-02-11 19:00:00.000,Other,Social Media Campaigns,Credit Card,S4,67.4,142.29,112.56,104.24,322.73,15.74,67.53,131.26,118.23,71.57,4561.46,53.11,421.15,7042.12,1843.63,1513.06,35.68,53.54,139.53,72.93,30.65,107.35,62.545728781
2024-06-25 00:00:00.000,Television,Display,GPay,S4,59.36,59.53,23.55,83.99,271.69,17.77,268.64,109.09,305.51,69.98,3095.61,87.17,241.68,9283.29,3820.35,2732.74,62.89,197.68,49.75,177.53,24.8,133.51,17.437109221
2023-12-11 12:00:00.000,Set-top Box,QR code,Credit Card,F3,43.57,67.89,131.53,57.54,155.04,9.49,223.1,104.77,531.35,16.2,102.67,86.74,140.79,3736.46,4290.39,987.55,65.96,343.89,178.57,78.05,34.97,72.54,1.315438821
2023-08-03 14:00:00.000,Mobile Phone,Social Network Referrals,Credit Card,S2,97.38,37.82,141.85,21.74,222.08,4.12,142.03,225.9,90.63,24.31,1771.36,95.47,383.94,4212.35,909.08,2726.24,92.55,471.89,99.95,115.7,89.87,90.07,15.309939499
2023-04-09 09:00:00.000,Television,Social Network Referrals,Credit Card,F3,87.8,175.16,19.01,119.91,224.73,18.61,8.75,108.02,21.2,28.27,2556.51,94.24,117.59,8285.95,4147.83,1839.47,0.08,480.64,98.4,69.27,58.74,27.04,36.90645301
2024-03-29 04:00:00.000,Set-top Box,Paid Search,Bank Transfer,S2,68.75,33.39,96.82,37.47,24.92,4.2,206.85,453.98,294.81,81.2,4696.86,21.67,67.76,1510.03,273.75,818.79,54.27,339.54,105.35,97.65,96.55,111.99,48.098924731
2025-05-30 20:00:00.000,Mobile Phone,Video,Debit Card,S2,32.61,190.78,112.47,138.62,268.46,1.22,273.39,355.26,867.91,7.54,863.18,69.94,342.94,7834.34,4328,2405.03,28.16,159.99,2.31,198.42,61.4,18.26,4.35026711
2025-01-24 10:00:00.000,Tablet,QR code,Bank Transfer,F3,72.79,199.63,71.84,122.48,223.09,3.26,120.66,492.33,593.98,62.9,2185.31,15.18,440.81,3742.22,3119.82,1128.62,27.31,124.54,120.18,35.49,17.05,71.34,61.575373345
2023-10-22 05:00:00.000,Tablet,Social Media Campaigns,Debit Card,F3,14.14,115.32,57.46,146.58,234.82,13.92,243.25,304.88,65.04,26.91,4613.12,56.45,180.31,3561.94,1845.24,2265.99,70.13,392.2,78.68,121.74,36.61,3.72,37.893215048
2024-02-03 15:00:00.000,Set-top Box,QR code,Debit Card,F2,62.75,48.2,46.5,85.11,269.7,5.14,112.73,386.01,618.45,68.25,1308.47,58.69,299.14,834.94,2416.41,2237.2,58.99,212.87,103.84,199.17,91.36,89.18,6.569613898
2025-02-18 21:00:00.000,Television,Push Notification,Bank Transfer,S1,13.47,129.84,13.14,142.53,135.12,5.69,28.11,262.97,256.36,40.11,3904.36,90.13,471.99,950.47,3244.94,2623.59,65.31,463.48,107.41,67.18,43.52,11.18,58.11789223
2023-12-07 07:00:00.000,Set-top Box,Display,Credit Card,S1,57.68,164.66,19.18,43.2,265.11,2.62,84.61,204,856.65,26.1,4790.26,20.48,201.24,9360.02,4473.81,205.48,63.52,181.83,104.87,119.29,62.24,14.35,40.156425518
2025-02-11 02:00:00.000,Mobile Phone,QR code,Debit Card,S3,64.45,78.18,88.42,75.97,399.53,3.92,196.24,274.96,536.66,95.74,3294.99,0.93,209.21,4664.68,4552.79,636.22,35.93,211.53,53.02,4.25,12.91,66,775.291764706
2023-12-21 04:00:00.000,Tablet,Video,Credit Card,F3,49.32,67.03,51.04,35.53,203.31,15.27,253.03,386.43,607.47,87.46,1510.63,22.93,375.87,4152.25,649.79,21.5,10.24,294.67,90.97,19.24,72.12,30.22,78.515072765
2024-12-03 22:00:00.000,Tablet,Display,GPay,F2,91.57,156.42,20.82,19.13,315.06,15.64,112.42,152.77,33.55,50.96,2239.23,73.64,59.84,8274.97,2791.05,1127.97,4.77,446.96,80.2,0.89,89.22,2.1,2515.988764045
2024-06-24 23:00:00.000,Set-top Box,QR code,Bank Transfer,F5,36.95,106.54,64.4,70.91,144.76,10.89,272.32,231.06,99.54,94.61,273.22,81.11,496.7,8663.12,1327.23,2621.61,92.84,68.88,64.17,69.68,39.91,7.89,3.921067738
2024-05-23 14:00:00.000,Other,Gen AI Search,GPay,F1,86.58,91.75,45.99,11.96,1.8,12.7,204.21,236.88,44.38,84.19,3648.72,8.86,188.46,2288.15,396.75,2411.33,67.02,470.37,16.03,109.83,97.15,99.56,33.221524174
2023-11-12 20:00:00.000,Set-top Box,Social Network Referrals,Bank Transfer,F5,32.42,18.8,91.38,68.27,62.67,5.37,182.93,331.24,523.14,33.87,1074.87,70.64,258.09,4824.49,1878.83,1477.29,8.39,65.92,182.63,77.01,68.68,135.2,13.957537982
2024-04-15 01:00:00.000,Tablet,Video,Debit Card,S3,20.47,62.63,14.58,63.82,223.49,3.73,171.02,496.09,823.28,72.51,3948.18,28.04,429.61,5929.04,3684.44,1550.85,15.88,265.93,115.37,82.1,64.4,92.72,48.089890378
2023-07-01 16:00:00.000,Set-top Box,Display,GPay,F5,83.06,42.91,53.33,134.72,222.6,9.34,84.6,19.27,764.17,55.93,4160.39,13.93,27.05,5603.98,1304.11,2822.21,43.9,212.47,100.73,25.87,70.72,95.9,160.819095477
2023-07-13 13:00:00.000,Television,Other Links,Debit Card,S2,75.83,33.29,88.15,144.62,352.21,16.38,269.01,271.67,353.43,41.36,3014.86,35.35,184.3,292.39,1813.22,1904.51,68.63,84.11,191.15,5.56,80.25,16.35,542.241007194
2024-03-06 22:00:00.000,Television,Video,GPay,S3,82.62,0.02,35.69,149.48,384.89,17.63,169.01,156.22,974.02,73.42,4798,79.32,402.44,8450.02,1727.3,500.43,84.29,402.38,182.57,174.56,48.32,96.37,27.486251146
2024-01-08 16:00:00.000,Tablet,Other Links,Debit Card,S1,7.36,93.19,89.9,9.42,294.62,3.69,74.78,258.73,304.53,36.06,2728.74,74.06,21.56,6164.08,3198.71,1383.73,44.43,323.02,154.64,181.05,22.04,127.81,15.071748136
2024-08-04 00:00:00.000,Mobile Phone,Video,Credit Card,F5,60.99,55.23,148.42,3.16,376.28,8.27,135.04,424.27,625.86,70.05,1578.55,23.66,143.15,1235.53,1540.66,309.2,4.69,308.56,54.18,146.13,51.52,116.72,10.802367755
2023-10-18 09:00:00.000,Other,Gen AI Search,Debit Card,S2,36.44,1.32,131.09,56.03,75.72,7.78,182.46,463.59,222.1,13.21,2589.82,94.58,143.61,8392.62,4922.63,305.38,4.87,336.24,115.33,97.13,2.62,23.03,26.66344075
2024-08-07 03:00:00.000,Other,Video,Bank Transfer,S4,67.48,179.31,5.15,14.4,275.13,12.17,199.3,192.72,311.34,3.03,4836.18,23.35,398.52,1157.29,2959.89,1608.86,96.58,38.21,196.29,144.2,2.63,7.92,33.538002774
2024-11-06 03:00:00.000,Mobile Phone,QR code,GPay,F1,99.54,122.02,21.11,98.52,13.04,17.27,85.9,9.48,251.97,34.07,2903.32,97.94,138.38,6501.2,3383.86,1257.13,5.84,71.99,69.26,65.12,6.86,7.9,44.584152334
2023-08-17 10:00:00.000,Mobile Phone,Paid Search,Debit Card,F3,60.7,149.62,144.35,129.5,383.78,12.46,142.09,264.82,394.26,73.97,1512.06,43.37,205.31,1612.39,1498.16,2435.83,52.49,232.04,168.65,86.14,27.45,119.01,17.55351753
2025-07-14 07:00:00.000,Other,Other Links,Credit Card,F2,53.69,68,43.06,18.51,394.22,2.04,36.18,431.19,914.31,27.31,2947.35,66.86,408.34,9626.99,995.64,689.9,80.57,246.95,129.67,48.46,74.47,46.81,60.820264135
2023-01-25 05:00:00.000,Tablet,Other Links,Credit Card,F5,98.29,52.06,100.7,124.92,240.5,14.9,261.49,125.78,118.84,97.47,4359.09,73.16,84.54,6246.73,4372.9,1416.75,84.1,415.16,192.19,104.31,1.5,31.91,41.789761288
2025-03-30 05:00:00.000,Set-top Box,Paid Search,Debit Card,S3,87.76,167.8,57.56,78.55,49.47,13.04,192.52,402.69,628.72,18.38,3888.77,63.28,124.21,2115.48,1561.17,2931.06,70.13,348.59,142.51,161.47,48.23,134.51,24.083544931
2025-08-08 10:00:00.000,Set-top Box,Video,Debit Card,S4,41.8,134.04,92.6,123.19,208.98,9.24,177.39,34.47,855.48,64.98,3034.55,55.48,204.91,2293.08,1620.01,2588.85,49.39,261.14,52.18,89.31,61.73,89.31,33.977718061
2025-04-22 23:00:00.000,Mobile Phone,Other Links,Bank Transfer,F3,52.37,178.35,140.38,139.54,214.55,19.14,82.67,249.49,497,54.62,670.06,89.26,46.33,3215.88,3983.73,1429.33,86.32,257.82,180.58,12.67,66.65,138.16,52.885556433
2023-09-18 11:00:00.000,Television,Social Network Referrals,Debit Card,F1,95.52,116.68,31.86,98.73,363.87,7.22,133.45,184.41,667.47,26.02,1274.76,43.69,107.66,8162.6,2905.71,813.04,44.5,446.72,40.87,172.36,79.21,133.6,7.395915526
2025-01-25 16:00:00.000,Tablet,Paid Search,Debit Card,F3,23.56,129.89,31.98,17.3,0.39,11.49,214.99,203.33,788.26,13.36,726.62,29.72,109.27,2165.64,2181.01,2219.72,72.07,407.58,160.17,3.6,53.43,4.94,201.838888889
2023-07-25 07:00:00.000,Set-top Box,Display,Bank Transfer,S3,73.34,76.83,64.77,70.22,151.98,18.63,35.92,439.21,567.83,92.02,3018.41,27.63,253.44,2593.78,694.78,2285.68,27.87,370.19,32.6,151.69,88.25,120.41,19.898543081
2023-01-12 11:00:00.000,Mobile Phone,Gen AI Search,Bank Transfer,S2,11.01,114.98,35.84,67.14,284.64,2.29,299.02,498.17,796.25,18.22,3020.01,64.67,397.96,7336.98,724.7,2585.43,56.96,309.43,68.53,10.2,82.09,84.76,296.079411765
2023-11-12 20:00:00.000,Tablet,Video,Credit Card,S1,14.14,5.75,9.19,81.39,33.08,3.73,188.03,427.19,231.8,34.91,2554.1,43.81,177.82,574.99,2093.89,354.31,23.72,40.07,196.98,54.88,29.82,65.99,46.539723032
2023-12-30 20:00:00.000,Television,Push Notification,Debit Card,S2,98.03,174.38,116.76,147.1,358.68,12.5,211.56,45.08,683.06,49.85,4548.05,85.5,124.86,5666.53,4879.11,1264.58,38.1,353.96,1.94,13.24,91.75,7.55,343.508308157
2025-04-25 11:00:00.000,Other,Social Network Referrals,Debit Card,F2,93.11,35.05,131.2,109.62,22.72,8.14,56.64,73.37,202.59,72.82,3731.62,30.48,134.4,3170.45,4969.19,809.13,24.11,5.89,163.19,25.66,62.54,23.01,145.425565082
2024-07-21 07:00:00.000,Mobile Phone,Social Network Referrals,Credit Card,S2,95.32,9.16,41.57,55.52,260.78,2.76,132.04,259.83,691.96,78.71,1623.88,28.18,170.05,2643.4,4150.39,1685.39,27.88,231.66,161.96,75.5,68.47,13.52,21.508344371
2024-12-20 05:00:00.000,Other,Paid Search,GPay,F2,68.5,69.04,134.44,72.77,200.2,9.63,108.98,467.56,269.02,62.78,1929.84,94.67,392.71,5015.21,3974.86,1365.62,16.29,444.39,64.09,183.11,34.88,33.2,10.539238709
2024-08-15 16:00:00.000,Tablet,Social Media Campaigns,GPay,F1,53.35,196.93,40.19,102.37,390.27,19,269.38,409.62,949.95,43.66,2227.03,25.72,495.06,1168.22,2398.02,1173.4,32.1,13.57,76.21,151.55,44.58,82.79,14.695018146
2025-02-07 12:00:00.000,Other,Video,GPay,S1,76.04,127.5,79.9,35.87,26.18,7.21,147.08,360.42,409.35,90.76,2002.85,73.85,2.69,6230.44,2768.94,1990.22,88.44,290.73,79.55,149.77,92.26,97.08,13.372838352
2024-09-30 15:00:00.000,Tablet,Gen AI Search,Credit Card,F3,44.76,59.72,101.92,32.1,265.31,7.62,34.14,214.63,220.14,93.61,4754.19,22.52,192.24,9876.87,4911.73,2598.14,96.97,250.81,150.93,45.53,53.54,147.51,104.418844718
2023-06-21 06:00:00.000,Set-top Box,Paid Search,Rupay,F5,71.55,25.82,72.31,83.34,356.54,15.18,290.97,359.1,502.91,84.59,1475.3,55.92,383.24,489.96,4872.93,2549.65,75.83,417.5,67.72,0.76,64.64,26.92,1941.184210526
2025-07-07 00:00:00.000,Television,Video,GPay,F1,18.28,49.16,92.31,80.83,201.66,15.07,283.42,258.21,740,95.88,425.32,30.86,317.93,8069.46,4866.33,1927.26,50.67,103.47,131.53,23.27,21.68,109.25,18.277610657
2024-12-01 04:00:00.000,Other,Other Links,GPay,F1,29.05,55.12,87.59,55.05,13.22,7.56,241.21,102.15,587.76,80.13,3637.58,80.43,96.56,5551.81,4670.03,2845.38,43.96,380.03,157.61,98.31,13.14,65.34,37.00111891
2023-06-09 05:00:00.000,Set-top Box,Social Media Campaigns,GPay,S3,8.39,183.5,114.88,14.17,199.23,2.7,206.39,62.17,813.54,46.51,4836.63,21.9,316.99,2871.8,1607.51,531.13,58.79,297.21,144.25,7.02,27.62,98.89,688.978632479
2024-07-13 17:00:00.000,Tablet,Social Media Campaigns,Bank Transfer,S2,64.97,150.19,45.41,37.39,44.03,17.71,44.94,206.23,728.63,49.87,3540.42,32.55,291,7806.72,1650.45,162.29,14.47,439.2,28.13,49.29,71.16,69.67,71.828362751
2025-01-14 03:00:00.000,Mobile Phone,Social Network Referrals,Credit Card,S1,49.74,20.97,80.74,73.62,21.95,3.56,139.9,344.68,144.4,97.77,1254.12,71.73,285.76,8601.01,2638.51,1660.05,86.02,461.36,182.15,106.49,58.22,50.84,11.776880458
2024-03-13 18:00:00.000,Tablet,Video,Rupay,S2,83.34,166.71,86.29,145.76,215.47,19.03,238.27,395.75,634.68,46.14,4215.96,69.5,340.36,2535.16,421.02,445.88,36.55,126.75,153.43,134.3,53.15,35.95,31.392107223
2025-03-04 02:00:00.000,Television,Display,Rupay,F5,12.56,54.42,99.67,96.66,119.12,17.46,127.95,491.4,392.98,74.96,208.18,92.44,458.62,6026.85,674.79,316.56,21.66,425.78,166.12,121.62,16.86,12.48,1.711725045
2025-02-01 19:00:00.000,Tablet,Display,Rupay,S2,52.64,119.09,29.02,18.35,197.92,16.79,40.73,218.61,242.73,22.29,3585.85,68.64,96.05,6499.02,4844.37,237.17,4.33,194.86,43.42,187.12,31.88,1.18,19.163371099
2024-07-09 02:00:00.000,Tablet,Paid Search,GPay,S2,37.03,20.53,0.94,118.29,220.01,11.73,148.72,378.21,568.83,40.08,388.6,11.96,48.62,1867.56,4198.62,1729.26,86.36,206.52,93.05,154.43,69.93,129.54,2.51635045
2023-02-21 14:00:00.000,Other,Video,Debit Card,S3,61.07,198.31,137.62,122.95,255.45,4.02,237.71,226.02,268.47,84.66,1073.73,27.34,292.53,47.31,4464.91,491.53,14.16,471.25,135.72,40.88,33.91,89.07,26.265410959
2025-08-10 12:00:00.000,Other,Social Media Campaigns,Bank Transfer,S3,16.68,128.45,53.93,83.52,290.12,14.41,19.92,498.31,761.32,35.99,3598.52,16.1,367.46,1501.29,851.31,756.81,49.34,244.57,162.06,102.13,90.07,67.36,35.234700871
2024-02-27 03:00:00.000,Television,Other Links,Debit Card,S1,91.13,192.51,125.59,114.87,391.83,6.46,295.76,340.12,364.87,70.39,2742.06,29.06,6.05,4441.81,2269.35,1909.12,11.42,215.69,150.96,85.06,53.28,72.27,32.236774042
2023-10-31 13:00:00.000,Tablet,Display,Debit Card,S4,2.19,30.45,15.98,79.59,303.21,1.51,11.12,410.31,733.54,98.56,285.51,21.55,267.39,9430.45,1633.05,2777.83,34.86,106.81,47.21,61.81,17.65,83.9,4.619155476
2024-03-27 12:00:00.000,Tablet,Video,Debit Card,S2,77.46,70.09,21.44,144.43,395.28,5.26,99.22,389.28,737.79,88.4,370.56,35.34,279.49,9074.26,4075.87,2748.55,30.62,326.78,63.58,108.42,22.98,33.39,3.41781959
2025-01-16 10:00:00.000,Set-top Box,Paid Search,Bank Transfer,F5,16.44,182.07,36.59,15.82,51.54,17.48,66.85,407.12,545.53,3.2,4800.9,68.89,329.95,938.23,4515.76,661.64,41.17,394.74,96.31,131.62,36.48,148.87,36.475459657
2024-05-02 16:00:00.000,Set-top Box,Gen AI Search,Rupay,S4,80.12,90.82,108.16,92.61,28.7,9.89,260.85,340.07,787.46,83.66,2917.72,56.69,464.23,8460.26,1016.81,2162.07,90.85,439.3,155.56,117.53,16.55,56.92,24.825321195
2023-08-13 13:00:00.000,Television,Display,Bank Transfer,F3,10.61,40.82,137.54,83.48,351.55,5.18,245.17,66.13,485,97.23,3986.17,70.01,94.22,5612.81,1978.22,1857.35,20.94,32.84,157.48,182.06,30.83,119.53,21.894814896
